,Unnamed: 0,Unnamed: 0.1,source_id_rebull,EPIC,ra_rebull,dec_rebull,G,G_err,bp,rp,parallax_rebull,parallax_err,BP_err,RP_err,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,prot,designation,source_id,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,ecl_lon,ecl_lat,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,epic_number,ra_epic,dec_epic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_name,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_teff,k2_tefferr1,k2_tefferr2,k2_logg,k2_loggerr1,k2_loggerr2,k2_metfe,k2_metfeerr1,k2_metfeerr2,k2_rad,k2_raderr1,k2_raderr2,k2_mass,k2_masserr1,k2_masserr2,k2_kepmag,k2_kepmagerr,k2_kepmagflag,k2c_disp,k2c_note,k2_gaia_ang_dist,period,bprp,age_gyr
1007,659,20293,661313569312788096,211970613,129.7788284602198,19.785519269567487,18.533512,0.01,20.238577,17.152626,5.674687745405669,0.391671846640663,0.2,0.2,AD 2509,0.17,19.55,14.14,1.01,0.0744,0,Y,0.007670000000000001,       ,       , ,N,N,Y,    ,0.09486,2.3978200000000003,S,18.81,0,2,All,2M,Simbad,129.778983,19.785564,1.01,Gaia DR2 661313569312788096,6.613135693127881e+17,2015.5,129.7788284602198,0.24495269095255315,19.785519269567487,0.16664105852525865,5.674687745405669,0.391671846640663,14.488372802734375,-35.13662522634328,0.5433795265781609,-12.042040702173859,0.317795180788736,-0.3248424530029297,-0.4485858380794525,-0.40319567918777466,0.3533113896846771,0.29226499795913696,0.30279338359832764,-0.42048633098602295,0.7698931097984314,-0.5150704383850098,-0.4601796865463257,225.5072784423828,0.7531996808674633,2.537920150773378,0.0,0.0,727.6810659625772,1.8691349155676604,18.533512115478516,110.94934136716739,9.821323968754498,20.238576889038086,1105.9043167188422,11.315096640206548,17.152626037597656,3.0859508514404297,1.7050647735595703,1.3808860778808594,0.0,,NOT_AVAILABLE,205.6636056938021,32.24181300359768,127.02854544071157,1.3130396800987576,,,,,,,,,,,,,,,,211970613.0,129.778983,19.785564,176.633979910709,164.908309480384,190.121073351312,401.165365419463,1.0,1.0,2MASS J08390695+1947080,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,18.811,999999.0,gri,N/A,N/A,0.033202886819535114,1.01,3.0859508514404297,0.7
1011,663,20301,664301427738676992,211970684,129.3519176547363,19.78660194463789,17.498556,0.01,19.047785,16.202963,5.316527388255613,0.2220079642231124,0.2,0.01,HSHJ158,0.2,18.24,13.54,1.63,0.075,0,Y,0.00658,       ,       , ,N,N,M,    ,0.02273,0.8728799999999999,2,16.86,0,2,All,2M,Simbad,129.352068,19.786678,1.63,Gaia DR2 664301427738676992,6.64301427738677e+17,2015.5,129.3519176547363,0.16306221928620068,19.78660194463789,0.0959686809221294,5.316527388255614,0.2220079642231124,23.94746208190918,-35.61512489598483,0.28747342862510306,-14.10041529078006,0.18351240885229897,-0.4264023005962372,-0.6649615168571472,-0.4730917513370514,0.18017570674419403,0.28210458159446716,0.1823141872882843,-0.2754170596599579,0.6885192394256592,-0.31272971630096436,-0.4744771420955658,153.65467834472656,0.20126167085528876,0.5543475109236411,0.0,0.0,1887.6587126618015,2.739140339294627,17.49855613708496,332.23178404491273,13.041418922154648,19.04778480529785,2652.054730602101,16.078703409203744,16.20296287536621,2.8448219299316406,1.5492286682128906,1.29559326171875,0.0,,NOT_AVAILABLE,205.49818256948728,31.865365574024267,126.63958341278085,1.2122829672628408,,,,,,,,,,,,,,,,211970684.0,129.352068,19.786678,187.570192900838,180.006018320763,195.785456218637,403.285411624778,1.0,1.0,2MASS J08372449+1947120,5,STAR,1.0,0.0,3546.0,168.0,-202.0,5.03,0.1,-0.07,-0.056,0.15,-0.21,0.25,0.07,-0.07,0.25,0.09,-0.09,16.862,999999.0,JHK,N/A,N/A,0.06985043415592795,1.63,2.8448219299316406,0.7
1012,664,20317,661351850357695616,211970966,130.77778158828792,19.791527170717927,13.235210999999998,0.002,13.914078,12.447516,5.305151319557004,0.027831205926876827,0.01,0.002,JS516  ,0.72,13.22,10.77,13.07,0.2002,0,Y,0.007859999999999999,       ,       , ,Y,Y,N,conf,0.00633,0.15772,2,13.27,1,2,All,2M,Simbad,130.777923,19.791575,13.07,Gaia DR2 661351850357695616,6.613518503576956e+17,2015.5,130.77778158828792,0.021869647656710053,19.791527170717927,0.014621475065451726,5.3051513195570035,0.027831205926876823,190.61880493164062,-35.67311889163716,0.04606487156283371,-12.47086698438192,0.030635179076123755,-0.4311619997024536,-0.15806542336940765,-0.2262033075094223,0.34119555354118347,0.28065362572669983,0.4413140118122101,-0.786534309387207,0.49984678626060486,-0.06885169446468353,-0.41733837127685547,430.8381042480469,0.0,1.940602322744436e-15,0.0,0.0,95777.07260833701,23.83159811839536,13.235211372375488,37577.170023146355,36.680029186376686,13.914077758789062,84287.15488597176,59.90316583308561,12.447516441345215,1.4665613174438477,0.6788663864135742,0.7876949310302734,33.860111862319975,1.0239480876350169,NOT_AVAILABLE,206.04212276628698,33.12616263642756,127.93561566509902,1.560642643750468,4392.0,4319.5498046875,4663.669921875,0.4115000069141388,0.1120000034570694,0.680899977684021,0.22130000591278076,0.09139999747276306,0.32899999618530273,0.7340510487556458,0.6510214805603027,0.7588815093040466,0.1806327849626541,0.17828957736492157,0.18297599256038666,211970966.0,130.777923,19.791575,187.47904043774,186.498527892326,188.469732008876,396.306569476889,1.0,1.0,2MASS J08430670+1947297,5,STAR,1.0,0.0,4343.0,70.0,-87.0,4.73,0.06,-0.04,-0.13,0.25,-0.3,0.57,0.06,-0.07,0.64,0.07,-0.09,13.267,999999.0,gri,N/A,N/A,0.07687994121099855,13.07,1.4665613174438477,0.7
1016,666,20322,661337247468928768,211971074,131.1103542115992,19.7932598014728,13.588256,0.002,14.364235,12.738284,5.586273503457699,0.03220917483160648,0.01,0.002,JS566  ,0.66,13.62,10.91,14.31,0.8268,0,Y,0.0082,       ,       , ,N,Y,N,    ,0.01213,0.58113,K,13.63,1,2,All,2M,Simbad,131.110545,19.793311,14.31,Gaia DR2 661337247468928768,6.613372474689288e+17,2015.5,131.1103542115992,0.02615813682390284,19.793259801472797,0.016211689392739977,5.586273503457698,0.03220917483160648,173.4373321533203,-40.23552654660599,0.05167956187316708,-12.793521082457335,0.0308228190414058,-0.5149049162864685,-0.47803327441215515,-0.5287685990333557,0.4026927947998047,0.4981323182582855,0.4706524908542633,-0.7649860978126526,0.6331847310066223,-0.37429267168045044,-0.435586541891098,297.012939453125,0.0,2.0673751562677237e-15,0.0,0.0,69190.10316408517,15.833239276880587,13.588255882263184,24823.395944378317,34.139098793511764,14.364234924316406,64484.354338923644,55.54385731571919,12.73828411102295,1.625950813293457,0.7759790420532227,0.8499717712402344,0.0,,NOT_AVAILABLE,206.16873776517807,33.42064502896779,128.23738068547195,1.643918232003073,4182.70361328125,4094.110107421875,4283.13330078125,0.5559999942779541,0.35040000081062317,0.7577999830245972,0.27000001072883606,0.16359999775886536,0.3522999882698059,0.6887664198875427,0.6568450927734375,0.7188977003097534,0.13081784546375275,0.1290179044008255,0.13261778652668,211971074.0,131.110545,19.793311,178.094791592568,177.071315813516,179.12995437363,394.742883733891,1.0,1.0,2MASS J08442652+1947359,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,13.629,999999.0,gri,N/A,N/A,0.02658478833379544,14.31,1.625950813293457,0.7
1020,670,20337,663035065221481344,211971354,127.91838690538168,19.79834378159344,14.330465,0.002,15.383342,13.306188,5.352871298822767,0.08650707493871708,0.01,0.01,HSHJ 15,0.63,14.45,11.03,8.26,0.3841,0,Y,0.00881,       ,       , ,Y,Y,M,cand,0.03525,1.03094,P,14.34,1,2,All,2M,Simbad,127.918562,19.798397,8.26,Gaia DR2 663035065221481344,6.630350652214813e+17,2015.5,127.91838690538167,0.06941096026617635,19.798343781593438,0.04083840557259023,5.352871298822766,0.08650707493871708,61.877845764160156,-32.54772727732445,0.14140211460755628,-11.514182885789292,0.09265070743940848,-0.5302377939224243,0.09882830828428268,0.009104727767407894,0.22713695466518402,0.1051955446600914,0.24830777943134308,0.027411513030529022,0.4482388496398926,-0.288513720035553,-0.45997413992881775,2625.405029296875,0.4949475920583167,68.15394310360571,0.0,0.0,34926.91287886405,19.860968589258587,14.330465316772461,9709.986934821409,37.18788778724779,15.383341789245605,38220.18280577931,57.31453072723039,13.306187629699707,2.0771541595458984,1.0528764724731445,1.024277687072754,0.0,,NOT_AVAILABLE,204.93549291841867,30.60518724657164,125.3298769841094,0.8886152704601387,3682.0,3581.75,3890.666748046875,,,,,,,0.7757183313369751,0.6947420239448547,0.8197493553161621,0.09964097291231155,0.09629743546247482,0.10298451036214828,211971354.0,127.918562,19.798397,185.883311273161,182.91862518393,188.943900534668,410.494835575721,1.0,1.0,2MASS J08314045+1947541,5,STAR,1.0,0.0,3788.0,37.0,-106.0,4.87,0.06,-0.02,0.183,0.05,-0.06,0.41,0.01,-0.06,0.46,0.01,-0.07,14.342,999999.0,gri,N/A,N/A,0.08955732754664059,8.26,2.0771541595458984,0.7
1021,671,20342,661314466963687808,211971468,129.89428581284173,19.80003781411791,16.533576999999998,0.002,17.638176,14.928258,4.747012689520624,0.5053614403966054,0.2,0.01,HSHJ272,0.37,16.23,12.38,3.88,0.3071,0,Y,0.007529999999999999,       ,       , ,N,M,M,    ,0.0119,0.41721,S,15.62,1,2,All,2M,Simbad,129.89443300000002,19.800081,3.88,Gaia DR2 661314466963687808,6.613144669636878e+17,2015.5,129.89428581284173,0.36268606547017956,19.80003781411791,0.24721513834540212,4.747012689520623,0.5053614403966054,9.393301963806152,-39.02485178370688,0.7548079665098172,-7.316199083362704,0.501376856225619,-0.550764799118042,-0.4645731747150421,-0.4480792284011841,0.31254443526268005,0.3535061180591583,0.3572746217250824,-0.5043324828147888,0.6794359683990479,-0.3882289230823517,-0.5644130110740662,1512.7154541015625,1.7470133058769486,121.68798144797141,0.0,0.0,4591.088157647488,12.890144100451554,16.53357696533203,1216.983242847706,18.968208825792956,17.63817596435547,8579.557060145993,29.94570984207097,14.928257942199707,2.7099180221557617,1.1045989990234375,1.6053190231323242,0.0,,NOT_AVAILABLE,205.69193569788223,32.348767201119536,127.12992077044967,1.3547685147154105,3828.0,3425.5,4392.60986328125,,,,,,,,,,,,,211971468.0,129.894433,19.800081,212.940075770667,191.365709394395,239.890516766512,400.565955582035,1.0,1.0,2MASS J08393466+1948002,5,STAR,1.0,0.0,3800.0,193.0,-193.0,4.91,0.09,-0.07,-0.045,0.15,-0.24,0.37,0.07,-0.09,0.4,0.08,-0.12,15.619,999999.0,JHK,N/A,N/A,0.11435641458699639,3.88,2.7099180221557617,0.7
1025,673,20355,664302424170984576,211971690,129.29770632807893,19.803626586667228,11.137974,0.0003,11.502101,10.638194,5.303341582507658,0.05451235717208351,0.002,0.002,KW 23  ,1.05,11.11,9.69,8.26,0.6331,0,Y,0.00868,       ,       , ,N,Y,N,    ,0.00733,0.31229,D,11.14,2,1,All,2M,Simbad,129.297851,19.803687,8.26,Gaia DR2 664302424170984576,6.643024241709846e+17,2015.5,129.29770632807893,0.04769843786111634,19.803626586667225,0.030486497834421526,5.303341582507658,0.054512357172083505,97.2869644165039,-35.89259959346781,0.0924491796689875,-12.263127217219456,0.06573251211146047,-0.36278384923934937,-0.483749121427536,-0.5192130208015442,0.1809941679239273,0.15664775669574738,0.23186998069286346,-0.4050508737564087,0.5159928202629089,-0.10217759758234024,-0.47559699416160583,281.97015380859375,0.0,0.0,1.0,0.0,660931.7458525513,371.00989816747006,11.13797378540039,346509.4084352902,568.3146477635836,11.502100944519043,446159.71537456504,388.546225066014,10.63819408416748,0.8639068603515625,0.36412715911865234,0.49977970123291016,35.86381171879876,0.6709056980664823,NOT_AVAILABLE,205.45855404262016,31.82343230702295,126.58591886144129,1.215896725420691,5601.0,5474.8701171875,5699.0,0.07100000232458115,0.017000000923871994,0.2653999924659729,0.04600000008940697,0.007899999618530273,0.15710000693798065,1.029664397239685,0.9945566058158875,1.0776535272598267,0.9400443434715271,0.927038311958313,0.9530503749847412,211971690.0,129.297851,19.803687,187.564970465232,185.652057660942,189.516994637246,403.519161064561,1.0,1.0,2MASS J08371148+1948132,5,STAR,1.0,0.0,5550.0,166.0,-132.0,4.5,0.04,-0.04,-0.02,0.1,-0.1,0.9,0.07,-0.05,0.97,0.05,-0.06,11.145,999999.0,gri,N/A,N/A,0.07176058530169997,8.26,0.8639068603515625,0.7
1026,674,20358,663002663987903872,211971819,126.96216630379995,19.805713914749642,15.101776999999998,0.002,16.231339000000002,14.0439415,5.561863984507606,0.07632431981348542,0.01,0.01,AD 1026,0.53,15.39,11.78,17.08,0.6762,0,Y,0.00847,       ,       , ,N,Y,N,    ,0.02119,1.0106600000000001,2,15.14,0,2,All,2M,Simbad,126.962295,19.805776,17.08,Gaia DR2 663002663987903872,6.630026639879039e+17,2015.5,126.96216630379995,0.0663699967966942,19.80571391474964,0.03194237110857812,5.561863984507605,0.07632431981348543,72.87145233154297,-33.93895599405325,0.11354047067253009,-14.136563531749868,0.07230720776976904,-0.5426962971687317,-0.5941118597984314,0.15380121767520905,0.38823240995407104,0.3164052963256836,0.15257170796394348,-0.028342681005597115,0.017928961664438248,-0.4448419511318207,-0.25842010974884033,459.59124755859375,0.1999769800922705,5.715767532404773,0.0,0.0,17164.662793895437,9.745699991924015,15.101777076721191,4446.5125323611755,18.704741249310207,16.231338500976562,19372.74741597079,59.61890328116076,14.043941497802734,2.187397003173828,1.129561424255371,1.057835578918457,0.0,,NOT_AVAILABLE,204.5619416921977,29.765417708379243,124.4550418603271,0.6781864399987635,3572.5,3511.0,4255.6103515625,0.44449999928474426,0.22259999811649323,0.7746000289916992,0.2533000111579895,0.11800000071525574,0.4099999964237213,0.5784803628921509,0.40767061710357666,0.5989236235618591,0.04910898208618164,0.047696553170681,0.05052141100168228,211971819.0,126.962295,19.805776,178.915572460323,176.486622405644,181.411082672982,415.375821075394,1.0,1.0,2MASS J08275096+1948207,5,STAR,1.0,0.0,3849.0,91.0,-137.0,4.89,0.07,-0.04,-0.014,0.15,-0.12,0.39,0.05,-0.07,0.43,0.06,-0.08,15.14,999999.0,gri,N/A,N/A,0.09026047648267474,17.08,2.187397003173828,0.7
1027,675,20359,661311752544249088,211971871,130.00243901427,19.80650064262564,10.162404,0.0003,10.438777,9.763077,5.323505300857155,0.06683477712335878,0.002,0.002,KW238  ,1.22,9.78,9.08,2.96,0.6674,0,Y,0.00747,       ,       , ,N,Y,N,    ,0.01633,0.68585,K,10.22,1,1,All,2M,Simbad,130.002601,19.806559,2.96,Gaia DR2 661311752544249088,6.613117525442491e+17,2015.5,130.00243901427,0.04909116802177918,19.806500642625636,0.03529471618925969,5.323505300857155,0.06683477712335878,79.65172576904297,-35.80686288074446,0.10350123197690003,-12.353624032576196,0.0627851291733971,-0.5345603227615356,-0.0837414488196373,-0.36004510521888733,0.39723148941993713,0.041739966720342636,0.3119385838508606,-0.46677660942077637,0.6515262722969055,-0.3071485459804535,-0.5051482915878296,413.6598815917969,0.0,0.0,1.0,0.0,1623246.7376909996,1468.993555430145,10.16240406036377,922665.615775561,1390.4618829928477,10.438776969909668,998935.0077927202,1213.1358888328846,9.763076782226562,0.6757001876831055,0.27637290954589844,0.39932727813720703,0.0,,NOT_AVAILABLE,205.72638954117136,32.4464912965532,127.22667748627474,1.3870142503013112,6162.33349609375,6043.26708984375,6291.0,0.1404999941587448,0.026000000536441803,0.3046000003814697,0.06449999660253525,0.013700000010430813,0.14630000293254852,1.309019923210144,1.2560220956802368,1.3611094951629639,2.226219654083252,2.190232753753662,2.262206554412842,211971871.0,130.002601,19.806559,186.873072103242,184.550116909437,189.254177546003,400.021462406678,1.0,1.0,2MASS J08400062+1948235,5,STAR,1.0,0.0,6386.0,127.0,-127.0,4.19,0.1,-0.23,0.023,0.12,-0.12,1.45,0.55,-0.2,1.31,0.13,-0.11,10.217,999999.0,gri,N/A,N/A,0.019661235978742253,2.96,0.6757001876831055,0.7
1031,677,20369,660751581432060800,211972086,132.70751125889657,19.810097482117428,16.534133999999998,0.002,18.143528,15.281938,5.347670598058548,0.08734110958476213,0.2,0.01,AD 3814,0.31,17.73,12.65,7.49,0.1131,0,Y,0.007690000000000001,       ,       , ,N,M,N,conf,0.03822,1.30279,P,16.7,0,2,All,2M,Simbad,132.707685,19.810135,7.49,Gaia DR2 660751581432060800,6.607515814320608e+17,2015.5,132.70751125889657,0.07905579051079435,19.810097482117424,0.045798246084177444,5.347670598058548,0.08734110958476213,61.2274169921875,-36.267293722980824,0.16805622181564053,-12.869223321133978,0.10013784282795925,-0.33804982900619507,-0.023336075246334076,0.04866133630275726,0.22104164958000183,0.09316237270832062,0.21573010087013245,-0.6287370324134827,0.31318435072898865,-0.06302544474601746,-0.3122476041316986,563.2799072265625,0.33763219131627215,6.5462974120440505,1.0,0.0,4588.732546889757,4.149326546401194,16.534133911132812,764.0891929577749,8.30904183981928,18.14352798461914,6194.308247613807,16.925056475210965,15.281937599182129,2.8615903854370117,1.6093940734863281,1.2521963119506836,0.0,,NOT_AVAILABLE,206.76948145413752,34.83880429139086,129.68230927651157,2.059610796109121,3845.60009765625,3265.666748046875,4354.896484375,1.0290000438690186,0.5375000238418579,1.240399956703186,0.5740000009536743,0.311599999666214,0.7214000225067139,,,,,,,211972086.0,132.707685,19.810135,186.063374695799,183.064814047473,189.159980201576,387.792972011768,1.0,1.0,2MASS J08504984+1948364,5,STAR,1.0,0.0,3571.0,35.0,-100.0,5.05,0.06,-0.02,-0.109,0.2,-0.32,0.23,0.02,-0.04,0.23,0.02,-0.04,16.696,999999.0,gri,FALSE POSITIVE,N/A,0.06957482203885175,7.49,2.8615903854370117,0.7
1032,678,20379,661348517463001216,211972472,130.564399540109,19.815950966552546,16.276970000000002,0.002,17.699793,15.087649,5.3450526479960665,0.1085355261371186,0.2,0.01,JS476  ,0.31,16.75,12.62,15.33,0.1407,1,Y,0.008,       ,       , ,N,Y,N,    ,0.01272,0.30841999999999997,2,16.35,0,2,All,2M,Simbad,130.56458600000002,19.816013,15.33,Gaia DR2 661348517463001216,6.613485174630012e+17,2015.5,130.564399540109,0.07154851825526418,19.815950966552546,0.044061157630266905,5.345052647996065,0.10853552613711859,49.247032165527344,-37.04995439341269,0.15208018113188262,-13.482859291397947,0.0816770486768196,-0.5265608429908752,-0.42000308632850647,-0.25526323914527893,0.31399133801460266,0.5747517347335815,0.5166603326797485,-0.6680751442909241,0.6166002750396729,-0.28622809052467346,-0.49725523591041565,544.1471557617188,0.2135941460195472,3.435700749131947,0.0,0.0,5815.119096631549,3.4186014380106235,16.27696990966797,1149.8413539206451,9.240425759594524,17.699792861938477,7408.124625641885,10.722475941896164,15.08764934539795,2.6121435165405273,1.4228229522705078,1.1893205642700195,0.0,,NOT_AVAILABLE,205.93239952093737,32.94604878335846,127.73531494098317,1.5321667677546214,3662.81982421875,3235.5,4253.7802734375,0.454800009727478,0.289900004863739,0.7664999961853027,0.24879999458789825,0.16300000250339508,0.42329999804496765,,,,,,,211972472.0,130.564586,19.816013,186.195680138123,182.478241492262,190.064892953318,397.278213265983,1.0,1.0,2MASS J08421550+1948576,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,16.348,999999.0,gri,N/A,N/A,0.05900187633623848,15.33,2.6121435165405273,0.7
1036,680,20381,661314570042801280,211972478,129.90462778969498,19.81604544680562,14.497635999999998,0.002,15.46808,13.521284,5.363246605021472,0.050512070360746016,0.01,0.01,KW569  ,0.6,14.68,11.39,16.07,0.595,0,Y,0.0076,       ,       , ,N,Y,N,    ,0.017759999999999998,0.9214100000000001,2,14.55,0,2,All,2M,Simbad,129.904786,19.816104,16.07,Gaia DR2 661314570042801280,6.613145700428013e+17,2015.5,129.904627789695,0.03410763278333149,19.81604544680562,0.025426293153712892,5.363246605021471,0.05051207036074601,106.17752838134766,-35.59249275187548,0.07366847026145101,-13.968339277096957,0.047688355214289394,-0.4717075824737549,-0.16720536351203918,-0.19183099269866943,0.2540004253387451,-0.09236307442188263,0.09079166501760483,-0.3161793649196625,0.6614704728126526,-0.25131794810295105,-0.4949990510940552,173.08624267578125,0.0,0.0,1.0,0.0,29942.76914840266,16.79104964380388,14.497635841369629,8980.974396381576,51.42746660636479,15.468079566955566,31351.21356564583,46.960677471913556,13.521284103393555,1.9467954635620117,0.9704437255859375,0.9763517379760742,0.0,,NOT_AVAILABLE,205.67813336030167,32.36342932714846,127.13524459202266,1.3727293512217498,3775.666748046875,3714.666748046875,3829.0,0.3190000057220459,0.029500000178813934,0.7580999732017517,0.11299999803304672,0.016200000420212746,0.35679998993873596,0.6598947644233704,0.641639769077301,0.6817454695701599,0.07972943782806396,0.07808125764131546,0.08137761801481247,211972478.0,129.904786,19.816104,185.476475933052,183.741752050318,187.24367106183,400.482480944031,1.0,1.0,2MASS J08393715+1948580,16,STAR,1.0,0.0,,,,,,,,,,,,,,,,14.551,999999.0,gri,N/A,N/A,0.016852118218339675,16.07,1.9467954635620117,0.7
1040,682,20387,661302887731820416,211972627,130.29278627529195,19.818555468066727,11.31113,0.0003,11.70463,10.793978,5.436169554449619,0.06209855097690399,0.002,0.002,KW368  ,1.04,11.29,9.75,9.05,0.0846,1,N,0.00881,       ,       , ,N,M,M,conf,0.01775,0.58333,K,11.35,1,2,All,2M,Simbad,130.292938,19.818614,9.05,Gaia DR2 661302887731820416,6.613028877318204e+17,2015.5,130.29278627529197,0.055799820318811144,19.818555468066727,0.03224805264233974,5.436169554449619,0.06209855097690399,87.54100799560547,-36.30748031004642,0.11573074775718939,-13.177215558177847,0.06851566485507105,-0.23895524442195892,-0.2735801935195923,-0.14869533479213715,0.12246277183294296,0.09875894337892532,0.1265006810426712,-0.4803547263145447,0.2355884611606598,-0.07148667424917221,-0.22991211712360382,1653.3221435546875,0.1807379173333474,16.3191969401267,1.0,1.0,563500.8780463658,625.7126766201825,11.311129570007324,287543.4020405252,377.84042888077477,11.704629898071289,386524.30165116396,418.8946077164488,10.793977737426758,0.9106521606445312,0.39350032806396484,0.5171518325805664,46.53770293445689,3.7191165239795465,NOT_AVAILABLE,205.8247871166202,32.707042393137044,127.48768408977448,1.468744919692176,5483.33349609375,5270.83349609375,5564.0,0.0658000037074089,0.03400000184774399,0.14399999380111694,0.027699999511241913,0.01590000092983246,0.07199999690055847,0.9731588959693909,0.945145845413208,1.053208827972412,0.7713311910629272,0.7597968578338623,0.7828655242919922,211972627.0,130.292938,19.818614,183.013354842866,180.940998531691,185.13286243905,398.581886741107,1.0,1.0,2MASS J08411031+1949071,5,STAR,1.0,1.0,5278.0,158.0,-158.0,4.56,0.03,-0.04,-0.039,0.1,-0.12,0.82,0.05,-0.05,0.88,0.06,-0.06,11.353,999999.0,gri,N/A,N/A,0.04933659727749197,9.05,0.9106521606445312,0.7
